id,symbol,rsi,macd,macd_signal,percent_b,atr,date,created_at,price_change,ma_trend,updated_at
7609,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 20:32:30.766,2025-08-18 21:02:45.146,,,2025-08-18 21:02:45.146
7610,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 20:18:25.851,2025-08-18 21:02:45.19,,,2025-08-18 21:02:45.19
7611,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 19:47:03.652,2025-08-18 21:02:45.234,,,2025-08-18 21:02:45.234
7612,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 18:01:07.167,2025-08-18 21:02:45.276,,,2025-08-18 21:02:45.276
7613,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 17:59:41.142,2025-08-18 21:02:45.32,,,2025-08-18 21:02:45.32
7614,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 17:54:58.904,2025-08-18 21:02:45.364,,,2025-08-18 21:02:45.364
7615,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 17:52:23.457,2025-08-18 21:02:45.412,,,2025-08-18 21:02:45.412
7616,XLC,54.57,0.4977,0.6079,0.6427,1.3108,2025-08-09 17:39:26.924,2025-08-18 21:02:45.456,,,2025-08-18 21:02:45.456
7617,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-09 00:41:01.33,2025-08-18 21:02:45.5,,,2025-08-18 21:02:45.5
7618,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-09 00:23:32.292,2025-08-18 21:02:45.543,,,2025-08-18 21:02:45.543
7619,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-09 00:00:48.234,2025-08-18 21:02:45.587,,,2025-08-18 21:02:45.587
7620,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:59:17.874,2025-08-18 21:02:45.635,,,2025-08-18 21:02:45.635
7621,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:58:10.454,2025-08-18 21:02:45.691,,,2025-08-18 21:02:45.691
7622,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:57:40.443,2025-08-18 21:02:45.735,,,2025-08-18 21:02:45.735
7623,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:56:06.402,2025-08-18 21:02:45.778,,,2025-08-18 21:02:45.778
7624,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:54:29.672,2025-08-18 21:02:45.822,,,2025-08-18 21:02:45.822
7625,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:53:58.45,2025-08-18 21:02:45.865,,,2025-08-18 21:02:45.865
7626,XLC,54.57,0.4977,0.6079,,1.3101,2025-08-08 23:52:25.557,2025-08-18 21:02:45.908,,,2025-08-18 21:02:45.908
7627,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:51:19.394,2025-08-18 21:02:45.952,,,2025-08-18 21:02:45.952
7628,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:50:49.709,2025-08-18 21:02:45.996,,,2025-08-18 21:02:45.996
7629,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:49:19.349,2025-08-18 21:02:46.04,,,2025-08-18 21:02:46.04
7630,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:48:11.22,2025-08-18 21:02:46.083,,,2025-08-18 21:02:46.083
7631,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:47:41.345,2025-08-18 21:02:46.128,,,2025-08-18 21:02:46.128
7632,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:46:08.232,2025-08-18 21:02:46.172,,,2025-08-18 21:02:46.172
7633,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:44:35.79,2025-08-18 21:02:46.215,,,2025-08-18 21:02:46.215
7634,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:43:26.148,2025-08-18 21:02:46.259,,,2025-08-18 21:02:46.259
7635,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:42:55.625,2025-08-18 21:02:46.303,,,2025-08-18 21:02:46.303
7636,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:38:58.138,2025-08-18 21:02:46.347,,,2025-08-18 21:02:46.347
7637,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:36:56.046,2025-08-18 21:02:46.392,,,2025-08-18 21:02:46.392
7638,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:35:17.819,2025-08-18 21:02:46.436,,,2025-08-18 21:02:46.436
7639,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:33:03.37,2025-08-18 21:02:46.479,,,2025-08-18 21:02:46.479
7640,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:31:24.514,2025-08-18 21:02:46.523,,,2025-08-18 21:02:46.523
7641,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:30:20.05,2025-08-18 21:02:46.566,,,2025-08-18 21:02:46.566
7642,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:29:49.371,2025-08-18 21:02:46.609,,,2025-08-18 21:02:46.609
7643,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:28:19.592,2025-08-18 21:02:46.652,,,2025-08-18 21:02:46.652
7644,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:27:15.944,2025-08-18 21:02:46.696,,,2025-08-18 21:02:46.696
7645,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:26:45.239,2025-08-18 21:02:46.74,,,2025-08-18 21:02:46.74
7646,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:25:27.256,2025-08-18 21:02:46.783,,,2025-08-18 21:02:46.783
7647,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:23:25.523,2025-08-18 21:02:46.826,,,2025-08-18 21:02:46.826
7648,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:22:22.387,2025-08-18 21:02:46.869,,,2025-08-18 21:02:46.869
7649,XLC,54.57,0.4977,0.6079,0.6427,1.3101,2025-08-08 23:21:49.253,2025-08-18 21:02:46.914,,,2025-08-18 21:02:46.914
7650,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:20:04.781,2025-08-18 21:02:46.957,,,2025-08-18 21:02:46.957
7651,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:17:30.436,2025-08-18 21:02:47,,,2025-08-18 21:02:47
7652,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:16:23.74,2025-08-18 21:02:47.043,,,2025-08-18 21:02:47.043
7653,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:14:21.527,2025-08-18 21:02:47.086,,,2025-08-18 21:02:47.086
7654,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:13:18.336,2025-08-18 21:02:47.129,,,2025-08-18 21:02:47.129
7655,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:12:47.078,2025-08-18 21:02:47.172,,,2025-08-18 21:02:47.172
7656,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:11:07.174,2025-08-18 21:02:47.216,,,2025-08-18 21:02:47.216
7657,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:06:07.623,2025-08-18 21:02:47.259,,,2025-08-18 21:02:47.259
7658,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:03:16.563,2025-08-18 21:02:47.303,,,2025-08-18 21:02:47.303
7659,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:02:47.118,2025-08-18 21:02:47.346,,,2025-08-18 21:02:47.346
7660,XLC,54.74,0.5009,0.6086,0.6546,1.3108,2025-08-08 23:01:13.905,2025-08-18 21:02:47.388,,,2025-08-18 21:02:47.388
7661,XLC,54.74,0.5009,0.6086,,1.3108,2025-08-08 22:54:38.135,2025-08-18 21:02:47.432,,,2025-08-18 21:02:47.432
7662,XLC,54.74,0.5009,0.6086,,1.3108,2025-08-08 22:49:17.658,2025-08-18 21:02:47.485,,,2025-08-18 21:02:47.485
7663,XLC,52.92,0.5043,0.6355,0.5517,1.3337,2025-08-07 22:28:39.424,2025-08-18 21:02:47.529,,,2025-08-18 21:02:47.529
7664,XLC,52.92,0.5043,0.6355,0.5517,,2025-08-07 22:25:12.551,2025-08-18 21:02:47.572,,,2025-08-18 21:02:47.572
7665,XLC,51.25,0.4764,0.6299,0.4500,1.3151,2025-08-07 17:38:05.894,2025-08-18 21:02:47.616,,,2025-08-18 21:02:47.616
7666,XLC,51.30,0.4772,0.6301,0.4529,1.3122,2025-08-07 17:37:03.46,2025-08-18 21:02:47.66,,,2025-08-18 21:02:47.66
7667,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 05:48:22.806,2025-08-18 21:02:47.703,,,2025-08-18 21:02:47.703
7668,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 05:42:12.655,2025-08-18 21:02:47.747,,,2025-08-18 21:02:47.747
7669,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 05:41:55.996,2025-08-18 21:02:47.792,,,2025-08-18 21:02:47.792
7670,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 05:25:33.818,2025-08-18 21:02:47.84,,,2025-08-18 21:02:47.84
7671,XLC,55.29,,,,1.3036,2025-08-07 05:16:24.151,2025-08-18 21:02:47.883,,,2025-08-18 21:02:47.883
7672,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 05:08:02.283,2025-08-18 21:02:47.929,,,2025-08-18 21:02:47.929
7673,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 04:42:02.858,2025-08-18 21:02:47.974,,,2025-08-18 21:02:47.974
7674,XLC,55.29,0.5422,0.6683,0.7002,1.3036,2025-08-07 03:51:02.383,2025-08-18 21:02:48.018,,,2025-08-18 21:02:48.018
7675,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 03:57:08.039,2025-08-18 21:02:48.061,,,2025-08-18 21:02:48.061
7676,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 03:27:02.35,2025-08-18 21:02:48.104,,,2025-08-18 21:02:48.104
7677,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 03:15:07.344,2025-08-18 21:02:48.147,,,2025-08-18 21:02:48.147
7678,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 02:44:27.409,2025-08-18 21:02:48.19,,,2025-08-18 21:02:48.19
7679,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 02:36:18.014,2025-08-18 21:02:48.233,,,2025-08-18 21:02:48.233
7680,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 02:10:49.425,2025-08-18 21:02:48.276,,,2025-08-18 21:02:48.276
7681,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 01:35:27.466,2025-08-18 21:02:48.32,,,2025-08-18 21:02:48.32
7682,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 00:51:49.738,2025-08-18 21:02:48.363,,,2025-08-18 21:02:48.363
7683,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-06 00:04:11.325,2025-08-18 21:02:48.408,,,2025-08-18 21:02:48.408
7684,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-05 23:43:21.889,2025-08-18 21:02:48.452,,,2025-08-18 21:02:48.452
7685,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-05 23:20:27.712,2025-08-18 21:02:48.495,,,2025-08-18 21:02:48.495
7686,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-05 22:48:25.366,2025-08-18 21:02:48.539,,,2025-08-18 21:02:48.539
7687,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-05 22:31:45.324,2025-08-18 21:02:48.583,,,2025-08-18 21:02:48.583
7688,XLC,53.57,0.5357,0.6998,0.5871,1.3158,2025-08-05 22:20:38.498,2025-08-18 21:02:48.627,,,2025-08-18 21:02:48.627
7689,XLC,53.62,0.5365,0.6999,0.5900,1.3158,2025-08-05 21:40:40.585,2025-08-18 21:02:48.672,,,2025-08-18 21:02:48.672
7690,XLC,53.62,0.5365,0.6999,0.5900,1.3158,2025-08-05 21:15:02.598,2025-08-18 21:02:48.716,,,2025-08-18 21:02:48.716
7691,XLC,53.62,0.5365,0.6999,0.5900,1.3158,2025-08-05 21:09:03.555,2025-08-18 21:02:48.76,,,2025-08-18 21:02:48.76
7692,XLC,53.67,0.5373,0.7001,0.5929,1.3154,2025-08-05 20:47:43.119,2025-08-18 21:02:48.804,,,2025-08-18 21:02:48.804
7693,XLC,53.90,0.5413,0.7009,0.6075,1.3154,2025-08-05 19:52:04.538,2025-08-18 21:02:48.847,,,2025-08-18 21:02:48.847
7694,XLC,54.14,0.5453,0.7017,0.6220,1.3133,2025-08-05 19:11:28.976,2025-08-18 21:02:48.891,,,2025-08-18 21:02:48.891
7695,XLC,54.91,0.5581,0.7043,0.6680,1.3093,2025-08-05 18:21:40.589,2025-08-18 21:02:48.934,,,2025-08-18 21:02:48.934
7696,XLC,54.91,0.5581,0.7043,0.6680,1.3093,2025-08-05 18:20:32.377,2025-08-18 21:02:48.977,,,2025-08-18 21:02:48.977
7697,XLC,54.91,0.5581,0.7043,0.6680,1.3093,2025-08-05 18:20:21.191,2025-08-18 21:02:49.021,,,2025-08-18 21:02:49.021
7698,XLC,56.02,0.5756,0.7078,0.7297,1.3093,2025-08-05 18:03:33.479,2025-08-18 21:02:49.064,,,2025-08-18 21:02:49.064
7699,XLC,55.94,0.5744,0.7075,0.7255,1.3093,2025-08-05 17:26:51.935,2025-08-18 21:02:49.108,,,2025-08-18 21:02:49.108
7700,XLC,55.59,0.5688,0.7064,0.7061,1.3093,2025-08-05 17:13:01.992,2025-08-18 21:02:49.152,,,2025-08-18 21:02:49.152
7701,XLC,54.52,0.5517,0.7030,0.6451,1.3090,2025-08-05 16:24:32.665,2025-08-18 21:02:49.195,,,2025-08-18 21:02:49.195
7702,XLC,54.57,0.5525,0.7031,0.6479,1.3090,2025-08-05 16:23:28.01,2025-08-18 21:02:49.239,,,2025-08-18 21:02:49.239
7703,XLC,54.57,0.5525,0.7031,0.6479,1.3090,2025-08-05 16:23:17.747,2025-08-18 21:02:49.286,,,2025-08-18 21:02:49.286
7704,XLC,54.28,0.5477,0.7022,0.6307,1.3072,2025-08-05 15:39:06.983,2025-08-18 21:02:49.331,,,2025-08-18 21:02:49.331
7705,XLC,54.96,0.5589,0.7044,0.6708,1.3025,2025-08-05 15:18:10.768,2025-08-18 21:02:49.376,,,2025-08-18 21:02:49.376
7706,XLC,57.48,0.5980,0.7122,0.8049,1.2633,2025-08-05 14:30:06.191,2025-08-18 21:02:49.419,,,2025-08-18 21:02:49.419
7707,XLC,59.26,0.6331,0.7193,0.9140,1.2625,2025-08-05 13:50:51.971,2025-08-18 21:02:49.462,,,2025-08-18 21:02:49.462
7708,XLC,57.81,0.6027,0.7132,0.8205,1.2508,2025-08-05 13:35:45.783,2025-08-18 21:02:49.505,,,2025-08-18 21:02:49.505
7709,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 12:47:42.409,2025-08-18 21:02:49.549,,,2025-08-18 21:02:49.549
7710,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 11:46:46.194,2025-08-18 21:02:49.593,,,2025-08-18 21:02:49.593
7711,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 11:00:20.542,2025-08-18 21:02:49.636,,,2025-08-18 21:02:49.636
7712,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 10:35:31.27,2025-08-18 21:02:49.679,,,2025-08-18 21:02:49.679
7713,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 09:39:44.658,2025-08-18 21:02:49.723,,,2025-08-18 21:02:49.723
7714,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 09:09:08.975,2025-08-18 21:02:49.767,,,2025-08-18 21:02:49.767
7715,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 08:23:19.902,2025-08-18 21:02:49.811,,,2025-08-18 21:02:49.811
7716,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 07:31:22.74,2025-08-18 21:02:49.854,,,2025-08-18 21:02:49.854
7717,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 06:59:59.051,2025-08-18 21:02:49.898,,,2025-08-18 21:02:49.898
7718,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 06:21:00.431,2025-08-18 21:02:49.941,,,2025-08-18 21:02:49.941
7719,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 06:00:19.224,2025-08-18 21:02:49.984,,,2025-08-18 21:02:49.984
7720,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 05:44:11.82,2025-08-18 21:02:50.028,,,2025-08-18 21:02:50.028
7721,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 05:07:14.982,2025-08-18 21:02:50.071,,,2025-08-18 21:02:50.071
7722,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 04:37:06.857,2025-08-18 21:02:50.115,,,2025-08-18 21:02:50.115
7723,XLC,57.81,0.5615,0.7408,0.8560,1.3193,2025-08-05 04:31:58.395,2025-08-18 21:02:50.158,,,2025-08-18 21:02:50.158
7724,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 06:00:40.932,2025-08-18 21:02:50.203,,,2025-08-18 21:02:50.203
7725,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 05:33:06.393,2025-08-18 21:02:50.246,,,2025-08-18 21:02:50.246
7726,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 05:06:12.86,2025-08-18 21:02:50.29,,,2025-08-18 21:02:50.29
7727,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 05:00:07.34,2025-08-18 21:02:50.333,,,2025-08-18 21:02:50.333
7728,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:58:41.824,2025-08-18 21:02:50.376,,,2025-08-18 21:02:50.376
7729,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:52:56.57,2025-08-18 21:02:50.418,,,2025-08-18 21:02:50.418
7730,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:48:28.214,2025-08-18 21:02:50.462,,,2025-08-18 21:02:50.462
7731,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:43:15.644,2025-08-18 21:02:50.506,,,2025-08-18 21:02:50.506
7732,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 04:40:02.222,2025-08-18 21:02:50.55,,,2025-08-18 21:02:50.55
7733,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 04:39:05.473,2025-08-18 21:02:50.594,,,2025-08-18 21:02:50.594
7734,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:37:18.704,2025-08-18 21:02:50.638,,,2025-08-18 21:02:50.638
7735,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:34:43.304,2025-08-18 21:02:50.682,,,2025-08-18 21:02:50.682
7736,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:28:58.591,2025-08-18 21:02:50.726,,,2025-08-18 21:02:50.726
7737,XLC,64.00,1.0151,1.0993,0.9105,12.4500,2025-07-24 04:28:40.889,2025-08-18 21:02:50.771,,,2025-08-18 21:02:50.771
7738,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 04:25:58.341,2025-08-18 21:02:50.815,,,2025-08-18 21:02:50.815
7739,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:17:44.05,2025-08-18 21:02:50.858,,,2025-08-18 21:02:50.858
7740,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:14:33.413,2025-08-18 21:02:50.9,,,2025-08-18 21:02:50.9
7741,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 04:12:05.431,2025-08-18 21:02:50.944,,,2025-08-18 21:02:50.944
7742,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 04:01:49.2,2025-08-18 21:02:50.994,,,2025-08-18 21:02:50.994
7743,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-24 03:53:10.343,2025-08-18 21:02:51.038,,,2025-08-18 21:02:51.038
7744,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 03:19:45.657,2025-08-18 21:02:51.082,,,2025-08-18 21:02:51.082
7745,XLC,64.00,1.0151,1.0993,0.9105,1.1324,2025-07-24 02:58:19.592,2025-08-18 21:02:51.126,,,2025-08-18 21:02:51.126
7746,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-24 02:23:49.94,2025-08-18 21:02:51.17,,,2025-08-18 21:02:51.17
7747,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-24 01:57:09.152,2025-08-18 21:02:51.213,,,2025-08-18 21:02:51.213
7748,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-24 01:37:32.435,2025-08-18 21:02:51.257,,,2025-08-18 21:02:51.257
7749,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-24 01:03:38.346,2025-08-18 21:02:51.301,,,2025-08-18 21:02:51.301
7750,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-24 00:36:27.191,2025-08-18 21:02:51.344,,,2025-08-18 21:02:51.344
7751,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-24 00:00:56.636,2025-08-18 21:02:51.388,,,2025-08-18 21:02:51.388
7752,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-23 23:49:18.238,2025-08-18 21:02:51.431,,,2025-08-18 21:02:51.431
7753,XLC,64.00,1.0151,1.0993,0.9105,1.1321,2025-07-23 23:24:30.871,2025-08-18 21:02:51.474,,,2025-08-18 21:02:51.474
7754,XLC,64.00,8.2560,8.7220,0.9105,1.1321,2025-07-23 22:42:14.456,2025-08-18 21:02:51.517,,,2025-08-18 21:02:51.517
7755,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-23 21:57:47.954,2025-08-18 21:02:51.567,,,2025-08-18 21:02:51.567
7756,XLC,64.04,1.0159,1.0995,0.9129,1.1310,2025-07-23 20:52:31.693,2025-08-18 21:02:51.611,,,2025-08-18 21:02:51.611
7757,XLC,64.04,1.0159,1.0995,0.9129,1.1310,2025-07-23 20:18:33.53,2025-08-18 21:02:51.655,,,2025-08-18 21:02:51.655
7758,XLC,64.04,1.0159,1.0995,0.9129,1.1310,2025-07-23 20:06:47.216,2025-08-18 21:02:51.7,,,2025-08-18 21:02:51.7
7759,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-23 19:32:34.874,2025-08-18 21:02:51.744,,,2025-08-18 21:02:51.744
7760,XLC,63.81,1.0111,1.0985,0.8986,1.1285,2025-07-23 18:58:13.165,2025-08-18 21:02:51.786,,,2025-08-18 21:02:51.786
7761,XLC,62.91,0.9928,1.0949,0.8415,1.1239,2025-07-23 17:52:45.036,2025-08-18 21:02:51.829,,,2025-08-18 21:02:51.829
7762,XLC,62.51,0.9848,1.0933,0.8156,1.1239,2025-07-23 16:56:11.87,2025-08-18 21:02:51.873,,,2025-08-18 21:02:51.873
7763,XLC,63.15,0.9975,1.0958,0.8567,1.1239,2025-07-23 16:05:45.096,2025-08-18 21:02:51.916,,,2025-08-18 21:02:51.916
7764,XLC,68.16,8.2560,8.7220,0.6500,12.4500,2025-07-23 13:28:39.117,2025-08-18 21:02:51.96,,,2025-08-18 21:02:51.96
8017,XLE,48.15,-0.3903,,0.4113,1.4296,2025-08-15 03:37:04.758,2025-08-18 21:03:03.191,,,2025-08-18 21:03:03.191
8018,XLE,48.15,-0.3903,,0.4113,1.4296,2025-08-15 03:32:02.068,2025-08-18 21:03:03.235,,,2025-08-18 21:03:03.235
8019,XLE,48.15,-0.3903,,0.4113,1.4296,2025-08-15 02:48:29.227,2025-08-18 21:03:03.279,,,2025-08-18 21:03:03.279
8020,XLE,48.15,-0.3903,,0.4113,1.4293,2025-08-15 01:09:05.438,2025-08-18 21:03:03.322,,,2025-08-18 21:03:03.322
8021,XLE,48.15,-0.3903,,0.4113,1.4293,2025-08-14 22:56:02.893,2025-08-18 21:03:03.366,,,2025-08-18 21:03:03.366
8022,XLE,47.95,-0.3935,,0.4040,1.4253,2025-08-14 19:25:01.348,2025-08-18 21:03:03.41,,,2025-08-18 21:03:03.41
8023,XLE,,-0.4099,,0.3670,,2025-08-14 18:56:05.461,2025-08-18 21:03:03.453,,,2025-08-18 21:03:03.453
8024,XLE,46.69,-0.4143,,0.3572,1.4253,2025-08-14 18:41:02.287,2025-08-18 21:03:03.499,,,2025-08-18 21:03:03.499
8025,XLE,48.55,-0.4284,,0.4162,1.4592,2025-08-14 00:37:06.663,2025-08-18 21:03:03.544,,,2025-08-18 21:03:03.544
8026,XLE,48.55,-0.4284,,0.4162,1.4592,2025-08-14 00:28:05.979,2025-08-18 21:03:03.588,,,2025-08-18 21:03:03.588
8027,XLE,48.55,-0.4284,,0.4162,1.4592,2025-08-13 23:55:01.309,2025-08-18 21:03:03.632,,,2025-08-18 21:03:03.632
8028,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 06:01:03.259,2025-08-18 21:03:03.676,,,2025-08-18 21:03:03.676
8029,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 05:22:08.874,2025-08-18 21:03:03.722,,,2025-08-18 21:03:03.722
8030,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 05:16:04.485,2025-08-18 21:03:03.766,,,2025-08-18 21:03:03.766
8031,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 04:57:06.582,2025-08-18 21:03:03.809,,,2025-08-18 21:03:03.809
8032,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 04:41:05.343,2025-08-18 21:03:03.853,,,2025-08-18 21:03:03.853
8033,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 04:27:04.656,2025-08-18 21:03:03.896,,,2025-08-18 21:03:03.896
8034,XLE,43.12,-0.4790,,0.2224,1.4773,2025-08-13 02:20:05.732,2025-08-18 21:03:03.94,,,2025-08-18 21:03:03.94
8035,XLE,40.69,-0.4368,-0.0694,0.1120,1.4963,2025-08-11 23:14:04.334,2025-08-18 21:03:03.984,,,2025-08-18 21:03:03.984
8036,XLE,40.69,-0.4368,-0.0694,0.1120,1.4963,2025-08-11 23:12:04.739,2025-08-18 21:03:04.027,,,2025-08-18 21:03:04.027
8037,XLE,40.69,-0.4368,-0.0694,0.1120,1.4963,2025-08-11 23:10:11.941,2025-08-18 21:03:04.07,,,2025-08-18 21:03:04.07
8038,XLE,40.97,-0.4312,-0.0683,0.1236,1.4963,2025-08-11 19:06:04.21,2025-08-18 21:03:04.114,,,2025-08-18 21:03:04.114
8039,XLE,40.57,-0.4392,-0.0699,,1.4963,2025-08-11 18:47:03.969,2025-08-18 21:03:04.158,,,2025-08-18 21:03:04.158
